frameRate	psychopyVersion	expName	date	show_control_monitor	eeg_record	phase	task	stim_list	experimenter	id	TrialNumber	image	category	subcategory	repeat	task	block	presentation	ran	order	break_text1.started	break_text1.stopped	break_text2.started	break_text2.stopped	delay_red_fix.started	delay_red_fix.stopped	jitter	stim_image.started	stim_image.stopped	photosensor_dot.started	photosensor_dot.stopped	trial_red_fixation.started	trial_red_fixation.stopped	response.keys	response.started	response.stopped	resp	rt	correct	feedback1.started	feedback1.stopped	feedback2.started	feedback2.stopped	resp_trigger_frame	response.rt
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	17	CFD-WM-031-003-N.jpg	faces	male	0	1back	1	1	1.0	16.0	None	None	None	None	None	None	90.0	93.348305	93.84828	93.348305	93.84828	93.09832	93.09831986296922	None	93.348305	93.09831986296922	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	18	CFD-WM-238-020-N.jpg	faces	male	0	1back	1	1	1.0	17.0	None	None	None	None	None	None	102.0	95.61475	96.11469	95.61475	96.11469	95.36477	95.36477150488645	None	95.61475	95.36477150488645	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	19	sneaker01a.jpg	objects	manmade	0	1back	1	1	1.0	18.0	None	None	None	None	None	None	109.0	98.081184	98.58114	98.081184	98.58114	97.83121	97.83121022675186	None	98.081184	97.83121022675186	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	20	CFD-BF-038-037-N.jpg	faces	female	0	1back	1	1	1.0	19.0	None	None	None	None	None	None	120.0	100.664276	101.16423	100.664276	101.16423	100.4143	100.4142979895696	None	100.664276	100.4142979895696	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	21	crique_09_16_altavista.jpg	scenes	natural	0	1back	1	1	1.0	20.0	None	None	None	None	None	None	100.0	103.43075	103.930664	103.43075	103.930664	103.180756	103.1807589456439	None	103.43075	103.1807589456439	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	22	tiered_parking_web.jpg	scenes	manmade	0	1back	1	1	1.0	21.0	None	None	None	None	None	None	110.0	105.8638	106.36376	105.8638	106.36376	105.61382	105.61382657755166	None	105.8638	105.61382657755166	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	23	door.jpg	objects	manmade	1	1back	1	1	1.0	22.0	None	None	None	None	None	None	97.0	108.46357	108.96352	108.46357	108.96352	108.21359	108.21359492838383	None	108.46357	108.21359492838383	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	24	door.jpg	objects	manmade	1	1back	1	2	1.0	23.0	None	None	None	None	None	None	92.0	110.846695	111.34665	110.846695	111.34665	110.5967	110.59670492447913	j	110.846695	110.59670492447913	j	0.2818517	1.0	None	None	None	None	33.0	0.2818517
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	25	tenniscourt-2.jpg	scenes	manmade	1	1back	1	1	1.0	24.0	None	None	None	None	None	None	102.0	113.14648	113.64644	113.14648	113.64644	112.8965	112.8964997138828	None	113.14648	112.8964997138828	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	26	tenniscourt-2.jpg	scenes	manmade	1	1back	1	2	1.0	25.0	None	None	None	None	None	None	93.0	115.61291	116.11287	115.61291	116.11287	115.36295	115.36295195762068	j	115.61291	115.36295195762068	j	0.34711924	1.0	None	None	None	None	37.0	0.34711924
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	27	walldeco01.jpg	objects	manmade	0	1back	1	1	1.0	26.0	None	None	None	None	None	None	98.0	117.929375	118.42933	117.929375	118.42933	117.67939	117.67939188145101	None	117.929375	117.67939188145101	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	28	CFD-AF-242-158-N.jpg	faces	female	1	1back	1	1	1.0	27.0	None	None	None	None	None	None	99.0	120.32918	120.8291	120.32918	120.8291	120.07917	120.0791725507006	None	120.32918	120.0791725507006	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	29	CFD-AF-242-158-N.jpg	faces	female	1	1back	1	2	1.0	28.0	None	None	None	None	None	None	103.0	122.74561	123.24557	122.74561	123.24557	122.495636	122.4956338070333	j	122.74561	122.4956338070333	j	0.3662981	1.0	None	None	None	None	38.0	0.3662981
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	30	mb_0494.jpg	scenes	natural	1	1back	1	1	1.0	29.0	None	None	None	None	None	None	111.0	125.22871	125.72866	125.22871	125.72866	124.97873	124.97872908040881	None	125.22871	124.97872908040881	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	31	mb_0494.jpg	scenes	natural	1	1back	1	2	1.0	30.0	None	None	None	None	None	None	103.0	127.84514	128.34517	127.84514	128.34517	127.59517	127.59516539983451	j	127.84514	127.59516539983451	j	0.38670823	1.0	None	None	None	None	40.0	0.38670823
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	32	CFD-AM-239-147-N.jpg	faces	male	0	1back	1	1	1.0	31.0	None	None	None	None	None	None	99.0	130.32828	130.8282	130.32828	130.8282	130.0783	130.0782907186076	None	130.32828	130.0782907186076	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	33	CFD-WF-001-003-N.jpg	faces	female	0	1back	1	1	1.0	32.0	None	None	None	None	None	None	105.0	132.74474	133.24464	132.74474	133.24464	132.4947	132.49470961093903	None	132.74474	132.49470961093903	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	34	blueberry01.jpg	objects	natural	0	1back	1	1	1.0	33.0	None	None	None	None	None	None	95.0	135.26112	135.76108	135.26112	135.76108	135.01115	135.01114893425256	None	135.26112	135.01114893425256	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	35	jade_iceberg2.jpg	scenes	natural	0	1back	1	1	1.0	34.0	None	None	None	None	None	None	112.0	137.61096	138.11093	137.61096	138.11093	137.361	137.3609960032627	None	137.61096	137.3609960032627	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	36	CFD-WM-208-068-N.jpg	faces	male	1	1back	1	1	1.0	35.0	None	None	None	None	None	None	96.0	140.244	140.74399	140.244	140.74399	139.99403	139.99403509311378	None	140.244	139.99403509311378	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	37	CFD-WM-208-068-N.jpg	faces	male	1	1back	1	2	1.0	36.0	None	None	None	None	None	None	101.0	142.61044	143.11041	142.61044	143.11041	142.36049	142.36049033980817	j	142.61044	142.36049033980817	j	0.3081435	1.0	None	None	None	None	35.0	0.3081435
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	38	CFD-WM-249-239-N.jpg	faces	male	0	1back	1	1	1.0	37.0	None	None	None	None	None	None	91.0	145.06026	145.56018	145.06026	145.56018	144.81026	144.81025748886168	None	145.06026	144.81025748886168	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	39	FreeFoto_beach_20_3.jpg	scenes	natural	0	1back	1	1	1.0	38.0	None	None	None	None	None	None	97.0	147.3434	147.84334	147.3434	147.84334	147.09338	147.09337679855525	None	147.3434	147.09337679855525	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	40	peanut01.jpg	objects	natural	0	1back	1	1	1.0	39.0	None	None	None	None	None	None	120.0	149.72647	150.22643	149.72647	150.22643	149.4765	149.47650422062725	None	149.72647	149.47650422062725	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	41	c_791076.jpg	scenes	manmade	0	1back	1	1	1.0	40.0	None	None	None	None	None	None	98.0	152.49289	152.99284	152.49289	152.99284	152.24292	152.24292671866715	None	152.49289	152.24292671866715	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	42	canyon_25_01_askl.jpg	scenes	natural	0	1back	1	1	1.0	41.0	None	None	None	None	None	None	102.0	154.89267	155.39264	154.89267	155.39264	154.6427	154.64269296638668	None	154.89267	154.64269296638668	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	43	calanques_17_05_google.jpg	scenes	natural	1	1back	1	1	1.0	42.0	None	None	None	None	None	None	115.0	157.35912	157.85907	157.35912	157.85907	157.10915	157.1091404017061	None	157.35912	157.1091404017061	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	44	calanques_17_05_google.jpg	scenes	natural	1	1back	1	2	1.0	43.0	None	None	None	None	None	None	118.0	160.0422	160.54216	160.0422	160.54216	159.79222	159.79222395829856	j	160.0422	159.79222395829856	j	0.4597473	1.0	None	None	None	None	44.0	0.4597473
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	45	CFD-WF-208-068-N.jpg	faces	female	1	1back	1	1	1.0	44.0	None	None	None	None	None	None	103.0	162.7753	163.27524	162.7753	163.27524	162.52533	162.5253225369379	None	162.7753	162.5253225369379	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	46	CFD-WF-208-068-N.jpg	faces	female	1	1back	1	2	1.0	45.0	None	None	None	None	None	None	111.0	165.25842	165.75835	165.25842	165.75835	165.00845	165.00845056027174	j	165.25842	165.00845056027174	j	0.5230397	1.0	None	None	None	None	48.0	0.5230397
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	47	private21.jpg	scenes	manmade	1	1back	1	1	1.0	46.0	None	None	None	None	None	None	119.0	167.87483	168.37477	167.87483	168.37477	167.62485	167.62485292740166	None	167.87483	167.62485292740166	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	48	private21.jpg	scenes	manmade	1	1back	1	2	1.0	47.0	None	None	None	None	None	None	114.0	170.62457	171.12453	170.62457	171.12453	170.37463	170.3746411073953	j	170.62457	170.3746411073953	j	0.29255265	1.0	None	None	None	None	34.0	0.29255265
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	49	flowerwreath.jpg	objects	natural	0	1back	1	1	1.0	48.0	None	None	None	None	None	None	93.0	173.29103	173.79103	173.29103	173.79103	173.04103	173.04103145748377	None	173.29103	173.04103145748377	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	50	handcuffs.jpg	objects	manmade	0	1back	1	1	1.0	49.0	None	None	None	None	None	None	116.0	175.60745	176.1074	175.60745	176.1074	175.3575	175.35749181266874	None	175.60745	175.35749181266874	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	51	stuffedpuffin.jpg	objects	manmade	1	1back	1	1	1.0	50.0	None	None	None	None	None	None	95.0	178.3072	178.80716	178.3072	178.80716	178.05722	178.05722500942647	None	178.3072	178.05722500942647	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	52	stuffedpuffin.jpg	objects	manmade	1	1back	1	2	1.0	51.0	None	None	None	None	None	None	96.0	180.657	181.15695	180.657	181.15695	180.40701	180.40701889805496	j	180.657	180.40701889805496	j	0.35566476	1.0	None	None	None	None	38.0	0.35566476
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	53	CFD-BM-030-003-N.jpg	faces	male	0	1back	1	1	1.0	52.0	None	None	None	None	None	None	119.0	183.02345	183.52339	183.02345	183.52339	182.7735	182.77350208815187	None	183.02345	182.77350208815187	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	54	CFD-LF-241-188-N.jpg	faces	female	0	1back	1	1	1.0	53.0	None	None	None	None	None	None	104.0	185.77321	186.2732	185.77321	186.2732	185.52321	185.52321365196258	None	185.77321	185.52321365196258	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	55	CFD-BF-223-250-N.jpg	faces	female	0	1back	1	1	1.0	54.0	None	None	None	None	None	None	102.0	188.27296	188.77293	188.27296	188.77293	188.023	188.02299071568996	None	188.27296	188.02299071568996	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	56	bnine.jpg	scenes	natural	0	1back	1	1	1.0	55.0	None	None	None	None	None	None	110.0	190.73941	191.23936	190.73941	191.23936	190.48943	190.48942823614925	None	190.73941	190.48942823614925	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	57	CFD-AM-242-176-N.jpg	faces	male	0	1back	1	1	1.0	56.0	None	None	None	None	None	None	120.0	193.33917	193.83913	193.33917	193.83913	193.0892	193.08919568546116	None	193.33917	193.08919568546116	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	58	level01a.jpg	objects	manmade	0	1back	1	1	1.0	57.0	None	None	None	None	None	None	104.0	196.10559	196.60555	196.10559	196.60555	195.8556	195.85560646560043	None	196.10559	195.85560646560043	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	59	canyon_04_05_askl.jpg	scenes	natural	1	1back	1	1	1.0	58.0	None	None	None	None	None	None	108.0	198.60536	199.10532	198.60536	199.10532	198.3554	198.35539855156094	None	198.60536	198.35539855156094	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	60	canyon_04_05_askl.jpg	scenes	natural	1	1back	1	2	1.0	59.0	None	None	None	None	None	None	91.0	201.17178	201.67175	201.17178	201.67175	200.92181	200.9218189464882	j	201.17178	200.9218189464882	j	0.4319115	1.0	None	None	None	None	42.0	0.4319115
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	61	sandcastle.jpg	objects	manmade	0	1back	1	1	1.0	60.0	None	None	None	None	None	None	98.0	203.45491	203.95488	203.45491	203.95488	203.20494	203.20494576822966	None	203.45491	203.20494576822966	n/a	-99.0	1.0	None	None	None	None	--	--
60.02073851789498	2021.2.1	sof_nback_task	2021_Sep_28_1152	no	yes	real	1back	1	nate	999	62	seashell02.jpg	objects	natural	0	1back	1	1	1.0	61.0	None	None	None	None	None	None	119.0	205.85469	206.35464	205.85469	206.35464	205.60472	205.60472042765468	None	205.85469	205.60472042765468	n/a	-99.0	1.0	None	None	None	None	--	--
