frameRate	psychopyVersion	expName	date	show_control_monitor	eeg_record	phase	task	stim_list	experimenter	id	TrialNumber	image	category	subcategory	repeat	task	block	presentation	ran	order	break_text1.started	break_text1.stopped	break_text2.started	break_text2.stopped	delay_red_fix.started	delay_red_fix.stopped	jitter	stim_image.started	stim_image.stopped	photosensor_dot.started	photosensor_dot.stopped	trial_red_fixation.started	trial_red_fixation.stopped	response.keys	response.started	response.stopped	resp	rt	correct	feedback1.started	feedback1.stopped	feedback2.started	feedback2.stopped	resp_trigger_frame	response.rt
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	71	CFD-WF-038-021-N.jpg	faces	female	1	1back	1	1	1	70	None	None	None	None	None	None	116	302.9794	303.47934	302.9794	303.47934	302.72943	302.729424	None	302.9794	302.729424	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	72	CFD-WF-038-021-N.jpg	faces	female	1	1back	1	2	1	71	None	None	None	None	None	None	96	305.67917	306.17914	305.67917	306.17914	305.4292	305.429193	j	305.67917	305.429193	j	0.4785203	1	None	None	None	None	45	0.4785203
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	73	bowrake.jpg	objects	manmade	0	1back	1	1	1	72	None	None	None	None	None	None	115	308.04565	308.5456	308.04565	308.5456	307.7957	307.7956792	None	308.04565	307.7956792	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	74	CFD-WM-029-023-N.jpg	faces	male	0	1back	1	1	1	73	None	None	None	None	None	None	106	310.72873	311.2287	310.72873	311.2287	310.47876	310.478761	None	310.72873	310.478761	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	75	walnut01b.jpg	objects	natural	0	1back	1	1	1	74	None	None	None	None	None	None	97	313.26187	313.7618	313.26187	313.7618	313.0119	313.0118866	None	313.26187	313.0118866	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	76	fryingpan01.jpg	objects	manmade	0	1back	1	1	1	75	None	None	None	None	None	None	91	315.645	316.14496	315.645	316.14496	315.39502	315.3950114	None	315.645	315.3950114	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	77	calanques_22_13_altavista.jpg	scenes	natural	1	1back	1	1	1	76	None	None	None	None	None	None	108	317.92813	318.42807	317.92813	318.42807	317.67816	317.6781501	None	317.92813	317.6781501	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	78	calanques_22_13_altavista.jpg	scenes	natural	1	1back	1	2	1	77	None	None	None	None	None	None	104	320.49457	320.99454	320.49457	320.99454	320.2446	320.2445842	j	320.49457	320.2445842	j	0.4624309	1	None	None	None	None	44	0.4624309
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	79	b_371057.jpg	scenes	natural	0	1back	1	1	1	78	None	None	None	None	None	None	104	322.99435	323.49432	322.99435	323.49432	322.7444	322.7443731	None	322.99435	322.7443731	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	80	PoolesCavern2A.jpg	scenes	natural	0	1back	1	1	1	79	None	None	None	None	None	None	90	325.49414	325.9941	325.49414	325.9941	325.24417	325.2441633	None	325.49414	325.2441633	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	81	lynx01.jpg	objects	natural	0	1back	1	1	1	80	None	None	None	None	None	None	94	327.76062	328.2606	327.76062	328.2606	327.51065	327.5106405	None	327.76062	327.5106405	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	82	12first_campsite.jpg	scenes	manmade	0	1back	1	1	1	81	None	None	None	None	None	None	102	330.09375	330.59375	330.09375	330.59375	329.84378	329.8437911	None	330.09375	329.8437911	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	83	va_02_03_7115_16_l.jpg	scenes	manmade	0	1back	1	1	1	82	None	None	None	None	None	None	111	332.5602	333.06018	332.5602	333.06018	332.31024	332.3102325	None	332.5602	332.3102325	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	84	CFD-AM-241-287-N.jpg	faces	male	1	1back	1	1	1	83	None	None	None	None	None	None	95	335.17667	335.6766	335.17667	335.6766	334.9267	334.9266838	None	335.17667	334.9266838	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	85	CFD-AM-241-287-N.jpg	faces	male	1	1back	1	2	1	84	None	None	None	None	None	None	112	337.52646	338.02643	337.52646	338.02643	337.27646	337.2764697	j	337.52646	337.2764697	j	0.5017542	1	None	None	None	None	47	0.5017542
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	86	CFD-WF-027-003-N.jpg	faces	female	1	1back	1	1	1	85	None	None	None	None	None	None	117	340.15958	340.65952	340.15958	340.65952	339.90958	339.9095794	None	340.15958	339.9095794	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	87	CFD-WF-027-003-N.jpg	faces	female	1	1back	1	2	1	86	None	None	None	None	None	None	119	342.876	343.37595	342.876	343.37595	342.62604	342.6260403	j	342.876	342.6260403	j	0.5599461	1	None	None	None	None	50	0.5599461
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	88	url3.jpg	scenes	manmade	0	1back	1	1	1	87	None	None	None	None	None	None	95	345.62576	346.12573	345.62576	346.12573	345.3758	345.375788	None	345.62576	345.375788	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	89	woodboard.jpg	objects	manmade	0	1back	1	1	1	88	None	None	None	None	None	None	92	347.97556	348.47552	347.97556	348.47552	347.7256	347.7255848	None	347.97556	347.7255848	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	90	hippopotamus.jpg	objects	natural	1	1back	1	1	1	89	None	None	None	None	None	None	101	350.27536	350.77533	350.27536	350.77533	350.0254	350.0253891	None	350.27536	350.0253891	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	91	hippopotamus.jpg	objects	natural	1	1back	1	2	1	90	None	None	None	None	None	None	100	352.72516	353.22513	352.72516	353.22513	352.4752	352.4751786	j	352.72516	352.4751786	j	0.43831456	1	None	None	None	None	43	0.43831456
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	92	cavepic6.jpg	scenes	natural	0	1back	1	1	1	91	None	None	None	None	None	None	102	355.1583	355.65823	355.1583	355.65823	354.9083	354.908304	None	355.1583	354.908304	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	93	visoterra-cimetiere-d-arlington-1494-1.jpg	scenes	manmade	0	1back	1	1	1	92	None	None	None	None	None	None	92	357.62476	358.1247	357.62476	358.1247	357.37476	357.3747649	None	357.62476	357.3747649	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	94	CFD-AM-234-355-N.jpg	faces	male	1	1back	1	1	1	93	None	None	None	None	None	None	106	359.92456	360.4245	359.92456	360.4245	359.67456	359.6745554	None	359.92456	359.6745554	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	95	CFD-AM-234-355-N.jpg	faces	male	1	1back	1	2	1	94	None	None	None	None	None	None	114	362.45767	362.9576	362.45767	362.9576	362.20767	362.2076853	j	362.45767	362.2076853	j	0.33736575	1	None	None	None	None	37	0.33736575
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	96	CFD-LF-222-147-N.jpg	faces	female	0	1back	1	1	1	95	None	None	None	None	None	None	93	365.1241	365.62408	365.1241	365.62408	364.87415	364.8741546	None	365.1241	364.8741546	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	97	BottomofCave.jpg	scenes	natural	0	1back	1	1	1	96	None	None	None	None	None	None	104	367.44055	367.94052	367.44055	367.94052	367.19058	367.1905834	None	367.44055	367.1905834	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	98	feather03b.jpg	objects	natural	0	1back	1	1	1	97	None	None	None	None	None	None	118	369.94037	370.4403	369.94037	370.4403	369.69037	369.6903729	None	369.94037	369.6903729	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	99	CFD-BM-004-002-N.jpg	faces	male	1	1back	1	1	1	98	None	None	None	None	None	None	100	372.67346	373.1734	372.67346	373.1734	372.42346	372.4234763	None	372.67346	372.4234763	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	100	CFD-BM-004-002-N.jpg	faces	male	1	1back	1	2	1	99	None	None	None	None	None	None	92	375.10663	375.60657	375.10663	375.60657	374.85663	374.8566191	j	375.10663	374.8566191	j	0.37582132	1	None	None	None	None	39	0.37582132
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	101	050531_colima_volcano_04.jpg	scenes	natural	0	1back	1	1	1	100	None	None	None	None	None	None	95	377.4064	377.90634	377.4064	377.90634	377.15643	377.1564288	None	377.4064	377.1564288	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	102	CFD-AM-250-149-N.jpg	faces	male	1	1back	1	1	1	101	None	None	None	None	None	None	91	379.7562	380.25613	379.7562	380.25613	379.5062	379.5062	None	379.7562	379.5062	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	103	CFD-AM-250-149-N.jpg	faces	male	1	1back	1	2	1	102	None	None	None	None	None	None	94	382.0393	382.5393	382.0393	382.5393	381.78934	381.7893339	j	382.0393	381.7893339	j	0.38679665	1	None	None	None	None	40	0.38679665
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	104	LS009898.jpg	scenes	manmade	0	1back	1	1	1	103	None	None	None	None	None	None	100	384.37244	384.87244	384.37244	384.87244	384.12247	384.1224809	None	384.37244	384.1224809	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	105	CFD-LF-202-065-N.jpg	faces	female	0	1back	1	1	1	104	None	None	None	None	None	None	92	386.80557	387.30554	386.80557	387.30554	386.5556	386.5556156	None	386.80557	386.5556156	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	106	interiorconcert01..jpg	scenes	manmade	1	1back	1	1	1	105	None	None	None	None	None	None	113	389.1054	389.60535	389.1054	389.60535	388.8554	388.8554094	None	389.1054	388.8554094	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	107	interiorconcert01..jpg	scenes	manmade	1	1back	1	2	1	106	None	None	None	None	None	None	117	391.75516	392.25513	391.75516	392.25513	391.5052	391.5051842	j	391.75516	391.5051842	j	0.54249746	1	None	None	None	None	49	0.54249746
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	108	moth.jpg	objects	natural	0	1back	1	1	1	107	None	None	None	None	None	None	90	394.47162	394.9716	394.47162	394.9716	394.22165	394.2216441	None	394.47162	394.2216441	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	109	ANTARCTICA-IcebergLagoon-MatthewGibbons_jpg.jpg	scenes	natural	1	1back	1	1	1	108	None	None	None	None	None	None	119	396.73807	397.23804	396.73807	397.23804	396.4881	396.4880829	None	396.73807	396.4880829	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	110	ANTARCTICA-IcebergLagoon-MatthewGibbons_jpg.jpg	scenes	natural	1	1back	1	2	1	109	None	None	None	None	None	None	109	399.48785	399.9878	399.48785	399.9878	399.23785	399.2378546	j	399.48785	399.2378546	j	0.3774597	1	None	None	None	None	39	0.3774597
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	111	CFD-BF-020-002-N.jpg	faces	female	0	1back	1	1	1	110	None	None	None	None	None	None	109	402.07095	402.57092	402.07095	402.57092	401.82098	401.820973	None	402.07095	401.820973	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	112	CFD-BM-015-015-N.jpg	faces	male	0	1back	1	1	1	111	None	None	None	None	None	None	98	404.65405	405.15402	404.65405	405.15402	404.4041	404.4041152	None	404.65405	404.4041152	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	113	CFD-LF-210-220-N.jpg	faces	female	0	1back	1	1	1	112	None	None	None	None	None	None	118	407.05386	407.5538	407.05386	407.5538	406.80386	406.8038702	None	407.05386	406.8038702	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	114	CFD-BM-217-082-N.jpg	faces	male	0	1back	1	1	1	113	None	None	None	None	None	None	92	409.787	410.287	409.787	410.287	409.537	409.536997	None	409.787	409.536997	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	115	CFD-BF-226-119-N.jpg	faces	female	0	1back	1	1	1	114	None	None	None	None	None	None	104	412.08676	412.58673	412.08676	412.58673	411.8368	411.836801	None	412.08676	411.836801	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	116	beach_26_07_flickr.jpg	scenes	natural	1	1back	1	1	1	115	None	None	None	None	None	None	94	414.58655	415.08652	414.58655	415.08652	414.33658	414.3365725	None	414.58655	414.3365725	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	117	beach_26_07_flickr.jpg	scenes	natural	1	1back	1	2	1	116	None	None	None	None	None	None	101	416.9197	417.41968	416.9197	417.41968	416.6697	416.6696953	j	416.9197	416.6696953	j	0.32075506	1	None	None	None	None	36	0.32075506
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	118	kettle01.jpg	objects	manmade	1	1back	1	1	1	117	None	None	None	None	None	None	119	419.3695	419.86945	419.3695	419.86945	419.11954	419.1195389	None	419.3695	419.1195389	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	119	kettle01.jpg	objects	manmade	1	1back	1	2	1	118	None	None	None	None	None	None	109	422.11923	422.6192	422.11923	422.6192	421.86926	421.8692598	j	422.11923	421.8692598	j	1.1049491	1	None	None	None	None	83	1.1049491
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	120	dalmatian.jpg	objects	natural	0	1back	1	1	1	119	None	None	None	None	None	None	117	424.70236	425.20233	424.70236	425.20233	424.4524	424.4523816	None	424.70236	424.4523816	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	121	CFD-AF-221-147-N.jpg	faces	female	0	1back	1	1	1	120	None	None	None	None	None	None	120	427.4188	427.91873	427.4188	427.91873	427.1688	427.1688052	None	427.4188	427.1688052	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	122	Cemetery-871.jpg	scenes	manmade	0	1back	1	1	1	121	None	None	None	None	None	None	93	430.1852	430.68518	430.1852	430.68518	429.93524	429.9352356	None	430.1852	429.9352356	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	123	CFD-LF-233-277-N.jpg	faces	female	1	1back	1	1	1	122	None	None	None	None	None	None	100	432.50168	433.00165	432.50168	433.00165	432.2517	432.2517068	None	432.50168	432.2517068	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	124	CFD-LF-233-277-N.jpg	faces	female	1	1back	1	2	1	123	None	None	None	None	None	None	110	434.9348	435.43478	434.9348	435.43478	434.6848	434.6848289	j	434.9348	434.6848289	j	0.78481054	1	None	None	None	None	64	0.78481054
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	125	parrot01.jpg	objects	natural	1	1back	1	1	1	124	None	None	None	None	None	None	112	437.5346	438.03455	437.5346	438.03455	437.28464	437.2846439	None	437.5346	437.2846439	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	126	parrot01.jpg	objects	natural	1	1back	1	2	1	125	None	None	None	None	None	None	102	440.1677	440.66766	440.1677	440.66766	439.91772	439.9177131	j	440.1677	439.9177131	j	0.6076948	1	None	None	None	None	53	0.6076948
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	127	CFD-LF-201-035-N.jpg	faces	female	0	1back	1	1	1	126	None	None	None	None	None	None	103	442.63416	443.13412	442.63416	443.13412	442.3842	442.3841779	None	442.63416	442.3841779	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	128	b4.jpg	scenes	manmade	1	1back	1	1	1	127	None	None	None	None	None	None	103	445.1173	445.61725	445.1173	445.61725	444.8673	444.8673237	None	445.1173	444.8673237	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	129	b4.jpg	scenes	manmade	1	1back	1	2	1	128	None	None	None	None	None	None	95	447.6004	448.10037	447.6004	448.10037	447.35043	447.3504211	j	447.6004	447.3504211	j	0.45460886	1	None	None	None	None	44	0.45460886
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	130	CFD-LF-225-164-N.jpg	faces	female	0	1back	1	1	1	129	None	None	None	None	None	None	112	449.9502	450.45016	449.9502	450.45016	449.70023	449.7002272	None	449.9502	449.7002272	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	131	513754597_1459db012a.jpg	scenes	manmade	0	1back	1	1	1	130	None	None	None	None	None	None	96	452.5833	453.08328	452.5833	453.08328	452.33334	452.3333315	None	452.5833	452.3333315	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	132	CFD-LM-202-072-N.jpg	faces	male	0	1back	1	1	1	131	None	None	None	None	None	None	102	454.9498	455.44974	454.9498	455.44974	454.6998	454.6998072	None	454.9498	454.6998072	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	133	store.jpg	scenes	manmade	0	1back	1	1	1	132	None	None	None	None	None	None	105	457.41623	457.91617	457.41623	457.91617	457.16623	457.1662438	None	457.41623	457.1662438	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	134	cherrypicker.jpg	objects	manmade	1	1back	1	1	1	133	None	None	None	None	None	None	99	459.93268	460.43265	459.93268	460.43265	459.6827	459.6826984	None	459.93268	459.6826984	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	135	cherrypicker.jpg	objects	manmade	1	1back	1	2	1	134	None	None	None	None	None	None	94	462.34915	462.8491	462.34915	462.8491	462.09915	462.0991632	j	462.34915	462.0991632	j	0.42519218	1	None	None	None	None	42	0.42519218
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	136	tiger01.jpg	objects	natural	0	1back	1	1	1	135	None	None	None	None	None	None	102	464.68228	465.18222	464.68228	465.18222	464.4323	464.432303	None	464.68228	464.432303	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	137	teapot.jpg	objects	manmade	0	1back	1	1	1	136	None	None	None	None	None	None	114	467.14874	467.64868	467.14874	467.64868	466.89874	466.8987555	None	467.14874	466.8987555	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	138	CFD-WF-012-002-N.jpg	faces	female	1	1back	1	1	1	137	None	None	None	None	None	None	104	469.8152	470.31516	469.8152	470.31516	469.56522	469.5652089	None	469.8152	469.5652089	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	139	CFD-WF-012-002-N.jpg	faces	female	1	1back	1	2	1	138	None	None	None	None	None	None	97	472.31497	472.8149	472.31497	472.8149	472.065	472.0649933	j	472.31497	472.0649933	j	0.39492458	1	None	None	None	None	40	0.39492458
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	140	CFD-BF-228-212-N.jpg	faces	female	0	1back	1	1	1	139	None	None	None	None	None	None	101	474.6981	475.19806	474.6981	475.19806	474.44812	474.4481196	None	474.6981	474.4481196	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	141	apa_camden_dining_room_china.jpg	scenes	manmade	0	1back	1	1	1	140	None	None	None	None	None	None	109	477.1479	477.64783	477.1479	477.64783	476.89792	476.8979197	None	477.1479	476.8979197	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	142	CFD-WM-233-106-N.jpg	faces	male	0	1back	1	1	1	141	None	None	None	None	None	None	119	479.731	480.23096	479.731	480.23096	479.48102	479.4810228	None	479.731	479.4810228	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	143	LeMeridien-Bar.jpg	scenes	manmade	0	1back	1	1	1	142	None	None	None	None	None	None	91	482.48074	482.9807	482.48074	482.9807	482.23077	482.2307735	None	482.48074	482.2307735	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	144	hihat.jpg	objects	manmade	1	1back	1	1	1	143	None	None	None	None	None	None	117	484.7639	485.26385	484.7639	485.26385	484.51392	484.5139145	None	484.7639	484.5139145	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	145	hihat.jpg	objects	manmade	1	1back	1	2	1	144	None	None	None	None	None	None	110	487.48038	487.98032	487.48038	487.98032	487.23035	487.2303619	j	487.48038	487.2303619	j	0.6368032	1	None	None	None	None	55	0.6368032
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	146	basketballhoop01.jpg	objects	manmade	0	1back	1	1	1	145	None	None	None	None	None	None	100	490.08014	490.58008	490.08014	490.58008	489.83017	489.8301619	None	490.08014	489.8301619	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	147	windshieldwiper02.jpg	objects	manmade	0	1back	1	1	1	146	None	None	None	None	None	None	93	492.51324	493.01318	492.51324	493.01318	492.26324	492.2632572	None	492.51324	492.2632572	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	148	CFD-LM-246-087-N.jpg	faces	male	0	1back	1	1	1	147	None	None	None	None	None	None	113	494.8297	495.32968	494.8297	495.32968	494.57974	494.5797308	None	494.8297	494.5797308	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	149	Witton_playground.jpg	scenes	manmade	1	1back	1	1	1	148	None	None	None	None	None	None	98	497.47946	497.97943	497.47946	497.97943	497.2295	497.2294993	None	497.47946	497.2294993	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	150	Witton_playground.jpg	scenes	manmade	1	1back	1	2	1	149	None	None	None	None	None	None	102	499.87927	500.37924	499.87927	500.37924	499.62933	499.6293192	j	499.87927	499.6293192	j	0.6692701	1	None	None	None	None	57	0.6692701
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	151	oyster01.jpg	objects	natural	0	1back	1	1	1	150	None	None	None	None	None	None	103	502.34573	502.8457	502.34573	502.8457	502.09576	502.095772	None	502.34573	502.095772	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	152	CFD-AM-232-251-N.jpg	faces	male	1	1back	1	1	1	151	None	None	None	None	None	None	114	504.82886	505.3288	504.82886	505.3288	504.5789	504.5788769	None	504.82886	504.5788769	n/a	-99	1	None	None	None	None	--	--
59.98859087	2021.2.1	sof_nback_task	2021_Oct_20_1002	no	yes	real	1back	1	999	999	153	CFD-AM-232-251-N.jpg	faces	male	1	1back	1	2	1	152	None	None	None	None	None	None	118	507.4953	507.99524	507.4953	507.99524	507.24533	507.2453336	j	507.4953	507.2453336	j	0.65287393	1	None	None	None	None	56	0.65287393
